https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BTCDOWN,Volume USDT,tradecount
1681430400000,2023-04-14,BTCDOWNUSDT,0.007346,0.007624,0.006921,0.007308,270077608.08,1948646.41106332,27128
1681344000000,2023-04-13,BTCDOWNUSDT,0.007669,0.007699,0.007213,0.007354,151636612.22,1126509.40122018,13385
1681257600000,2023-04-12,BTCDOWNUSDT,0.007463,0.00782,0.007263,0.007668,246661836.27,1869439.267659,27499
1681171200000,2023-04-11,BTCDOWNUSDT,0.007944,0.007982,0.00721,0.00746,344401610.54,2602242.37752841,27873
1681084800000,2023-04-10,BTCDOWNUSDT,0.009084,0.009197,0.007777,0.007943,318326709.72,2697272.87659281,49915
1680998400000,2023-04-09,BTCDOWNUSDT,0.009405,0.009541,0.008869,0.009085,112882315.71,1043713.93580682,17796
1680912000000,2023-04-08,BTCDOWNUSDT,0.009428,0.009487,0.009229,0.009405,70067197.89,656050.07789746,8202
1680825600000,2023-04-07,BTCDOWNUSDT,0.009332,0.009548,0.009257,0.009438,79190434.3,746750.64665899,9359
1680739200000,2023-04-06,BTCDOWNUSDT,0.009208,0.0096,0.009191,0.009331,120784875.83,1132277.13080647,18036
1680652800000,2023-04-05,BTCDOWNUSDT,0.00925,0.009524,0.008736,0.009214,248686993.16,2257103.64993497,39776
1680566400000,2023-04-04,BTCDOWNUSDT,0.009575,0.0097,0.00903,0.00925,160744187.65,1496126.90441226,17205
1680480000000,2023-04-03,BTCDOWNUSDT,0.009267,0.01009,0.00892,0.0096,268943375.93,2534904.80316329,37433
1680393600000,2023-04-02,BTCDOWNUSDT,0.009048,0.009529,0.00898,0.00926,150883573.26,1395759.11860386,17882
1680307200000,2023-04-01,BTCDOWNUSDT,0.009052,0.009227,0.008748,0.009048,126638210.5,1144006.96853943,12818
1680220800000,2023-03-31,BTCDOWNUSDT,0.009395,0.009804,0.008777,0.009052,215908461.38,1989656.66294569,28104
1680134400000,2023-03-30,BTCDOWNUSDT,0.009172,0.009655,0.00848,0.009378,269908071.83,2456842.88755816,40738
1680048000000,2023-03-29,BTCDOWNUSDT,0.01008,0.010122,0.0089,0.009172,242956547.62,2255480.74546353,36554
1679961600000,2023-03-28,BTCDOWNUSDT,0.010219,0.010645,0.009841,0.010083,147495370.71,1516416.26401199,16613
1679875200000,2023-03-27,BTCDOWNUSDT,0.009544,0.010745,0.009482,0.010219,187148408.45,1886994.09479389,28763
1679788800000,2023-03-26,BTCDOWNUSDT,0.009955,0.00998,0.00935,0.009538,117313499.8,1132921.9736528,14293
1679702400000,2023-03-25,BTCDOWNUSDT,0.009935,0.010186,0.00968,0.009942,117285354.85,1164504.50108368,14165
1679616000000,2023-03-24,BTCDOWNUSDT,0.009272,0.010318,0.009205,0.009941,174852134.99,1689639.01112155,26445
1679529600000,2023-03-23,BTCDOWNUSDT,0.010107,0.01022,0.00888,0.00927,271555754.56,2580982.60811004,37653
1679443200000,2023-03-22,BTCDOWNUSDT,0.009442,0.010629,0.0088,0.010103,382474196.58,3678034.69150382,62804
1679356800000,2023-03-21,BTCDOWNUSDT,0.009737,0.010074,0.00916,0.009439,226706339.01,2170540.2384933,29132
1679270400000,2023-03-20,BTCDOWNUSDT,0.009573,0.010233,0.009176,0.009724,313276771.63,3018999.04614217,46769
1679184000000,2023-03-19,BTCDOWNUSDT,0.010491,0.010537,0.00924,0.009579,271544320.21,2664449.50104089,41465
1679097600000,2023-03-18,BTCDOWNUSDT,0.010054,0.01075,0.0098,0.010487,257693212.37,2616058.93755561,41226
1679011200000,2023-03-17,BTCDOWNUSDT,0.012565,0.012718,0.009756,0.010058,408857312.65,4474967.80237837,75129
1678924800000,2023-03-16,BTCDOWNUSDT,0.013346,0.013502,0.012401,0.012561,138253966.97,1781855.82523169,22812
1678838400000,2023-03-15,BTCDOWNUSDT,0.012889,0.013754,0.012276,0.013346,231612999.03,3020308.17197139,40802
1678752000000,2023-03-14,BTCDOWNUSDT,0.013832,0.013983,0.011,0.012891,384574293.54,4803654.77274513,75444
1678665600000,2023-03-13,BTCDOWNUSDT,0.017272,0.017468,0.013305,0.013825,287826679.27,4354677.35140625,64156
1678579200000,2023-03-12,BTCDOWNUSDT,0.019987,0.020296,0.016868,0.017272,89175900.02,1681664.21876126,26956
1678492800000,2023-03-11,BTCDOWNUSDT,0.020475,0.0212,0.019562,0.019981,61162860.65,1246171.26552792,14115
1678406400000,2023-03-10,BTCDOWNUSDT,0.020167,0.021506,0.02016,0.020483,100077818.65,2084519.47048421,27331
1678320000000,2023-03-09,BTCDOWNUSDT,0.017981,0.0207,0.0178,0.020152,94530391.47,1803254.98433496,33394
1678233600000,2023-03-08,BTCDOWNUSDT,0.01722,0.018191,0.017118,0.017982,46342540.9,812511.92266324,9116
1678147200000,2023-03-07,BTCDOWNUSDT,0.016932,0.017624,0.016718,0.017241,43295601.08,743875.09299428,8943
1678060800000,2023-03-06,BTCDOWNUSDT,0.01687,0.0171,0.01665,0.016938,25689513.58,433792.71447184,3977
1677974400000,2023-03-05,BTCDOWNUSDT,0.017007,0.017233,0.016524,0.01687,26587837.0,448015.12467017,4442
1677888000000,2023-03-04,BTCDOWNUSDT,0.017001,0.017272,0.016877,0.017022,23511083.51,400641.85686887,3747
1677801600000,2023-03-03,BTCDOWNUSDT,0.01567,0.017872,0.015664,0.017006,88872579.69,1514064.72133378,28721
1677715200000,2023-03-02,BTCDOWNUSDT,0.015423,0.016023,0.0152,0.015675,46840314.28,737292.36984191,9741
1677628800000,2023-03-01,BTCDOWNUSDT,0.016112,0.016275,0.014902,0.015424,74116639.21,1145677.29136735,18590
1677542400000,2023-02-28,BTCDOWNUSDT,0.015634,0.016263,0.015467,0.016133,50775947.89,803144.52185049,10110
1677456000000,2023-02-27,BTCDOWNUSDT,0.015519,0.016175,0.0151,0.015612,64950680.14,1016590.65525673,14382
1677369600000,2023-02-26,BTCDOWNUSDT,0.016104,0.016235,0.015344,0.015519,50888923.95,806475.68046357,7728
1677283200000,2023-02-25,BTCDOWNUSDT,0.016036,0.01666,0.015992,0.016081,41208727.94,670973.69785931,8023
1677196800000,2023-02-24,BTCDOWNUSDT,0.015057,0.0165,0.014811,0.016033,89089191.99,1401191.99956243,22357
1677110400000,2023-02-23,BTCDOWNUSDT,0.014714,0.015475,0.014183,0.015042,83213596.75,1236405.442537,15528
1677024000000,2023-02-22,BTCDOWNUSDT,0.014375,0.0155,0.014375,0.014714,104398707.86,1567581.6029312,27063
1676937600000,2023-02-21,BTCDOWNUSDT,0.013897,0.014752,0.013313,0.014388,118320349.68,1667970.27464834,32779
1676851200000,2023-02-20,BTCDOWNUSDT,0.014578,0.015105,0.013577,0.01388,101663474.6,1433623.41368378,22261
1676764800000,2023-02-19,BTCDOWNUSDT,0.014176,0.01468,0.0135,0.014578,90610776.27,1278906.44286675,21069
1676678400000,2023-02-18,BTCDOWNUSDT,0.01426,0.014431,0.013768,0.014176,52027972.34,737918.40332295,11389
1676592000000,2023-02-17,BTCDOWNUSDT,0.015509,0.015725,0.013668,0.01426,156098685.25,2312431.27724719,47063
1676505600000,2023-02-16,BTCDOWNUSDT,0.01466,0.015546,0.013497,0.015468,207801803.46,2966122.95026842,55042
1676419200000,2023-02-15,BTCDOWNUSDT,0.017739,0.018017,0.01455,0.01466,131648040.36,2114325.99275645,46473
1676332800000,2023-02-14,BTCDOWNUSDT,0.018368,0.0187,0.0176,0.017738,67902392.33,1228637.19303653,13883
1676246400000,2023-02-13,BTCDOWNUSDT,0.018404,0.018997,0.018201,0.01835,51182164.36,950591.99531369,10024
1676160000000,2023-02-12,BTCDOWNUSDT,0.018223,0.018559,0.017905,0.018358,33093566.58,603149.02585179,7020
1676073600000,2023-02-11,BTCDOWNUSDT,0.018573,0.01862,0.01814,0.018225,26276487.36,484062.78419426,7616
1675987200000,2023-02-10,BTCDOWNUSDT,0.0183,0.01883,0.018096,0.018583,50309273.86,925684.19299617,12705
1675900800000,2023-02-09,BTCDOWNUSDT,0.01672,0.018453,0.016639,0.01832,79463845.45,1391272.17120771,19513
1675814400000,2023-02-08,BTCDOWNUSDT,0.016334,0.017086,0.016037,0.01672,49171649.67,816286.18315126,10767
1675728000000,2023-02-07,BTCDOWNUSDT,0.016997,0.016997,0.0162,0.016334,53955904.15,895407.71762748,8715
1675641600000,2023-02-06,BTCDOWNUSDT,0.01671,0.017129,0.016411,0.016997,49322469.06,826883.03283293,10677
1675555200000,2023-02-05,BTCDOWNUSDT,0.016187,0.016942,0.01605,0.016696,51447268.75,848501.73099664,12375
1675468800000,2023-02-04,BTCDOWNUSDT,0.016045,0.016251,0.01585,0.016189,30917291.63,497055.93297486,6190
1675382400000,2023-02-03,BTCDOWNUSDT,0.01593,0.016345,0.015708,0.01601,67611556.52,1081013.18637846,13992
1675296000000,2023-02-02,BTCDOWNUSDT,0.015676,0.016099,0.014967,0.01594,108015381.13,1674599.05432774,24512
1675209600000,2023-02-01,BTCDOWNUSDT,0.016919,0.017693,0.015505,0.015676,112025852.27,1855977.86238732,31303
1675123200000,2023-01-31,BTCDOWNUSDT,0.017521,0.017748,0.016517,0.016894,66368741.4,1140415.61816219,13531
1675036800000,2023-01-30,BTCDOWNUSDT,0.01568,0.0182,0.015561,0.0175,130336479.56,2188047.95591669,38927
1674950400000,2023-01-29,BTCDOWNUSDT,0.017196,0.017285,0.015258,0.015681,129709783.59,2094215.24683774,44185
1674864000000,2023-01-28,BTCDOWNUSDT,0.017075,0.0175,0.01682,0.017174,36694325.35,630796.40916915,7918
1674777600000,2023-01-27,BTCDOWNUSDT,0.017152,0.018186,0.016133,0.017091,81245650.2,1395428.55929181,24332
1674691200000,2023-01-26,BTCDOWNUSDT,0.017049,0.01748,0.01657,0.017147,65567019.46,1118542.77694581,14281
1674604800000,2023-01-25,BTCDOWNUSDT,0.018048,0.01865,0.015312,0.017051,127443996.68,2224728.22648583,35395
1674518400000,2023-01-24,BTCDOWNUSDT,0.017429,0.018347,0.01691,0.018048,74690728.65,1304072.14034983,20991
1674432000000,2023-01-23,BTCDOWNUSDT,0.017807,0.018263,0.01689,0.017406,80390415.64,1407845.4456348,21797
1674345600000,2023-01-22,BTCDOWNUSDT,0.017691,0.018646,0.017029,0.017782,96303745.18,1706095.49015755,23122
1674259200000,2023-01-21,BTCDOWNUSDT,0.018008,0.0185,0.0165,0.017671,169070332.29,2945874.79347171,51792
1674172800000,2023-01-20,BTCDOWNUSDT,0.021868,0.02242,0.017806,0.018003,109088358.43,2192027.51667076,44526
1674086400000,2023-01-19,BTCDOWNUSDT,0.022872,0.0229,0.021551,0.021856,53091668.45,1187874.6600419,16404
1674000000000,2023-01-18,BTCDOWNUSDT,0.021663,0.0235,0.0204,0.022865,106046600.03,2331199.55803825,32485
1673913600000,2023-01-17,BTCDOWNUSDT,0.021599,0.0224,0.0204,0.021682,63034341.94,1353423.43565498,19986
1673827200000,2023-01-16,BTCDOWNUSDT,0.022376,0.022999,0.0207,0.02158,89788598.14,1962851.91121201,31885
1673740800000,2023-01-15,BTCDOWNUSDT,0.022159,0.023175,0.0218,0.022348,67652990.03,1528900.12073411,19184
1673654400000,2023-01-14,BTCDOWNUSDT,0.026298,0.02647,0.020592,0.022118,212702649.06,4821443.33926561,78993
1673568000000,2023-01-13,BTCDOWNUSDT,0.030621,0.031126,0.02603,0.0263,105208338.69,3030270.76921412,58186
1673481600000,2023-01-12,BTCDOWNUSDT,0.036108,0.036408,0.029459,0.030577,108902886.03,3590521.43937193,61888
1673395200000,2023-01-11,BTCDOWNUSDT,0.039577,0.040252,0.035704,0.036134,24095451.47,931530.7763522,15035
1673308800000,2023-01-10,BTCDOWNUSDT,0.041248,0.041536,0.039137,0.039615,15953819.37,643497.34420535,9938
1673222400000,2023-01-09,BTCDOWNUSDT,0.041702,0.041889,0.039857,0.041248,25459660.73,1040978.02397129,16887
1673136000000,2023-01-08,BTCDOWNUSDT,0.04298,0.043227,0.041233,0.041777,7014274.09,299296.27157959,3799
1673049600000,2023-01-07,BTCDOWNUSDT,0.042894,0.043353,0.042447,0.042947,5856085.31,251852.13652587,3730
1672963200000,2023-01-06,BTCDOWNUSDT,0.043747,0.044619,0.042338,0.042961,14658917.93,639381.32980773,9740
1672876800000,2023-01-05,BTCDOWNUSDT,0.04347,0.044128,0.043194,0.043747,7817734.02,341799.69276215,3899
1672790400000,2023-01-04,BTCDOWNUSDT,0.044579,0.04474,0.042634,0.043501,17295267.18,753181.36079899,13337
1672704000000,2023-01-03,BTCDOWNUSDT,0.044695,0.045,0.044,0.044579,6620156.33,294998.16970798,3654
1672617600000,2023-01-02,BTCDOWNUSDT,0.044881,0.04525,0.044,0.04465,9308755.91,413725.27066158,4408
1672531200000,2023-01-01,BTCDOWNUSDT,0.045298,0.04561,0.044819,0.044868,3912719.87,176937.19045858,1430
1672444800000,2022-12-31,BTCDOWNUSDT,0.045016,0.04565,0.044602,0.045271,5396471.4,243110.6460432,2705
1672358400000,2022-12-30,BTCDOWNUSDT,0.044655,0.046308,0.044563,0.045015,8948610.01,406144.98284189,5424
1672272000000,2022-12-29,BTCDOWNUSDT,0.04511,0.045514,0.044563,0.044602,6836325.31,306986.9380579,3461
1672185600000,2022-12-28,BTCDOWNUSDT,0.044256,0.045551,0.04378,0.045105,11655268.32,520621.72628378,6871
1672099200000,2022-12-27,BTCDOWNUSDT,0.043113,0.044814,0.042867,0.044235,10748239.24,471427.96884624,6483
1672012800000,2022-12-26,BTCDOWNUSDT,0.043504,0.043766,0.043002,0.043139,6225372.61,270485.32145412,2619
1671926400000,2022-12-25,BTCDOWNUSDT,0.043595,0.04413,0.04351,0.04351,6237816.5,273014.91087938,2510
1671840000000,2022-12-24,BTCDOWNUSDT,0.043855,0.043855,0.043348,0.043543,3298474.5,143695.40302921,1154
1671753600000,2022-12-23,BTCDOWNUSDT,0.043503,0.043955,0.043013,0.043859,11936068.88,520240.64748171,5718
1671667200000,2022-12-22,BTCDOWNUSDT,0.043516,0.045,0.043293,0.043461,13355602.16,587592.53632052,5486
1671580800000,2022-12-21,BTCDOWNUSDT,0.04319,0.044,0.043067,0.043423,9355101.46,407602.932536,4077
1671494400000,2022-12-20,BTCDOWNUSDT,0.045698,0.045948,0.042365,0.043199,21887634.74,955044.18612423,9244
1671408000000,2022-12-19,BTCDOWNUSDT,0.043938,0.0466,0.043511,0.045661,15129256.04,676575.91767333,6146
1671321600000,2022-12-18,BTCDOWNUSDT,0.043723,0.0444,0.043401,0.043946,10230151.5,449889.80078467,4809
1671235200000,2022-12-17,BTCDOWNUSDT,0.044496,0.04486,0.043601,0.043762,17728005.41,782777.39715225,12347
1671148800000,2022-12-16,BTCDOWNUSDT,0.040658,0.04501,0.039857,0.044496,41049762.46,1750626.72252679,25549
1671062400000,2022-12-15,BTCDOWNUSDT,0.038429,0.041028,0.0382,0.0407,31089171.01,1234908.50364336,16043
1670976000000,2022-12-14,BTCDOWNUSDT,0.038653,0.039173,0.03553,0.038429,55505311.03,2089265.31331271,29749
1670889600000,2022-12-13,BTCDOWNUSDT,0.041734,0.042426,0.037,0.038653,49950856.23,1971631.02274048,33398
1670803200000,2022-12-12,BTCDOWNUSDT,0.042245,0.0434,0.041589,0.041814,17906296.99,764889.35153532,9384
1670716800000,2022-12-11,BTCDOWNUSDT,0.042109,0.042348,0.041369,0.04224,8094346.67,339260.34909336,2276
1670630400000,2022-12-10,BTCDOWNUSDT,0.04209,0.042203,0.041566,0.042061,6498609.87,272274.82301585,2295
1670544000000,2022-12-09,BTCDOWNUSDT,0.041659,0.04249,0.0408,0.042099,15139243.1,632502.54168065,9770
1670457600000,2022-12-08,BTCDOWNUSDT,0.043712,0.044164,0.041244,0.041659,17881529.4,761938.35918895,14233
1670371200000,2022-12-07,BTCDOWNUSDT,0.04233,0.044399,0.04212,0.043638,15046905.06,656123.9331907,7680
1670284800000,2022-12-06,BTCDOWNUSDT,0.042865,0.043261,0.042041,0.042331,13207871.74,564657.61433205,4997
1670198400000,2022-12-05,BTCDOWNUSDT,0.042197,0.043393,0.040516,0.04295,23266663.74,974903.14226855,13651
1670112000000,2022-12-04,BTCDOWNUSDT,0.043429,0.043449,0.0416,0.042088,12040150.18,512610.52386086,6475
1670025600000,2022-12-03,BTCDOWNUSDT,0.042143,0.043454,0.04188,0.043429,8444998.15,362486.72442569,3537
1669939200000,2022-12-02,BTCDOWNUSDT,0.042915,0.044,0.042163,0.042171,14777519.57,636602.27440644,7194
1669852800000,2022-12-01,BTCDOWNUSDT,0.04194,0.043477,0.04085,0.042938,18379921.42,779064.60512296,12344
1669766400000,2022-11-30,BTCDOWNUSDT,0.045795,0.045797,0.0415,0.041949,33664548.56,1456743.21138126,23323
1669680000000,2022-11-29,BTCDOWNUSDT,0.047074,0.047683,0.044638,0.045794,16139536.29,740563.71887508,11158
1669593600000,2022-11-28,BTCDOWNUSDT,0.045794,0.048249,0.045488,0.047074,21730707.46,1023321.81849158,14693
1669507200000,2022-11-27,BTCDOWNUSDT,0.045866,0.04599,0.044859,0.045811,8087515.7,366423.02232405,4057
1669420800000,2022-11-26,BTCDOWNUSDT,0.045385,0.046173,0.0445,0.045846,11712717.3,529384.55383096,6099
1669334400000,2022-11-25,BTCDOWNUSDT,0.044987,0.046239,0.0448,0.045319,12960929.99,590260.25290506,8025
1669248000000,2022-11-24,BTCDOWNUSDT,0.044823,0.04562,0.043711,0.044953,18555595.32,832568.53515639,10454
1669161600000,2022-11-23,BTCDOWNUSDT,0.047019,0.047495,0.04436,0.044827,27753584.44,1264564.43291245,18513
1669075200000,2022-11-22,BTCDOWNUSDT,0.049402,0.050353,0.046602,0.047032,29632274.7,1432301.09928418,19629
1668988800000,2022-11-21,BTCDOWNUSDT,0.046613,0.05112,0.046403,0.04948,44412734.0,2145047.82902062,32485
1668902400000,2022-11-20,BTCDOWNUSDT,0.044452,0.047236,0.044204,0.046614,20857296.86,947369.42062849,15488
1668816000000,2022-11-19,BTCDOWNUSDT,0.044617,0.0453,0.044,0.044516,10164247.19,454510.94521665,6138
1668729600000,2022-11-18,BTCDOWNUSDT,0.044667,0.045257,0.043,0.044522,19325334.74,853697.35956321,12520
1668643200000,2022-11-17,BTCDOWNUSDT,0.044643,0.046,0.044237,0.044667,22049420.55,994642.66890338,15819
1668556800000,2022-11-16,BTCDOWNUSDT,0.043557,0.04619,0.04284,0.04463,36001032.82,1611066.45992887,25008
1668470400000,2022-11-15,BTCDOWNUSDT,0.045025,0.045482,0.04237,0.043567,40394922.24,1770626.15785059,30204
1668384000000,2022-11-14,BTCDOWNUSDT,0.046497,0.049153,0.041978,0.04506,77259976.01,3528871.3444974,51178
1668297600000,2022-11-13,BTCDOWNUSDT,0.043986,0.047036,0.043321,0.046549,34373953.27,1552004.04627765,18378
1668211200000,2022-11-12,BTCDOWNUSDT,0.043071,0.044612,0.042983,0.044011,31965118.08,1401285.18087186,13458
1668124800000,2022-11-11,BTCDOWNUSDT,0.041213,0.0455,0.040855,0.04312,78916268.24,3404635.40032848,35278
1668038400000,2022-11-10,BTCDOWNUSDT,0.047757,0.04878,0.038305,0.041255,141974563.02,6071670.04613962,42792
1667952000000,2022-11-09,BTCDOWNUSDT,0.035928,0.04998,0.035655,0.047856,224882526.32,9311030.85619011,75259
1667865600000,2022-11-08,BTCDOWNUSDT,0.02912,0.042627,0.028185,0.035862,397911247.19,13072500.6896216,100651
1667779200000,2022-11-07,BTCDOWNUSDT,0.028048,0.029774,0.0275,0.029096,104407067.74,2982794.64155849,33645
1667692800000,2022-11-06,BTCDOWNUSDT,0.026878,0.028108,0.026687,0.028042,60974402.82,1659748.63546415,12790
1667606400000,2022-11-05,BTCDOWNUSDT,0.02745,0.02765,0.026348,0.026816,90500356.48,2425436.13029799,23213
1667520000000,2022-11-04,BTCDOWNUSDT,0.030638,0.030719,0.02692,0.027475,161087771.37,4591637.73686381,45215
1667433600000,2022-11-03,BTCDOWNUSDT,0.030732,0.031124,0.029959,0.030609,64997191.94,1983184.3573049,13216
1667347200000,2022-11-02,BTCDOWNUSDT,0.029638,0.031081,0.028678,0.03076,130905364.49,3919650.91237654,31380
1667260800000,2022-11-01,BTCDOWNUSDT,0.029588,0.030135,0.02905,0.029657,61334284.13,1816321.44426916,13694
1667174400000,2022-10-31,BTCDOWNUSDT,0.029211,0.030443,0.028582,0.029566,108047949.03,3198772.17422697,22742
1667088000000,2022-10-30,BTCDOWNUSDT,0.028756,0.029576,0.028319,0.029197,52408591.69,1518878.69570894,8119
1667001600000,2022-10-29,BTCDOWNUSDT,0.02948,0.029594,0.027879,0.028777,91203169.05,2613764.01827294,20859
1666915200000,2022-10-28,BTCDOWNUSDT,0.0304,0.031192,0.028931,0.029446,101592700.66,3050454.79258636,22883
1666828800000,2022-10-27,BTCDOWNUSDT,0.02894,0.030645,0.028571,0.030338,95535947.14,2811916.37391932,18927
1666742400000,2022-10-26,BTCDOWNUSDT,0.03134,0.031438,0.02811,0.02896,140801203.24,4138855.75788019,30572
1666656000000,2022-10-25,BTCDOWNUSDT,0.034178,0.0345,0.030152,0.03134,140639291.24,4505269.81456839,47546
1666569600000,2022-10-24,BTCDOWNUSDT,0.033233,0.0348,0.033147,0.034144,48723359.09,1658639.8582787,15594
1666483200000,2022-10-23,BTCDOWNUSDT,0.034761,0.0352,0.03281,0.033269,53744993.65,1820241.36769807,22324
1666396800000,2022-10-22,BTCDOWNUSDT,0.034908,0.035139,0.034519,0.034761,21147721.84,736320.33560777,5350
1666310400000,2022-10-21,BTCDOWNUSDT,0.035293,0.036956,0.034523,0.034908,60607824.18,2150527.47857181,14016
1666224000000,2022-10-20,BTCDOWNUSDT,0.034983,0.035769,0.034155,0.035292,54672244.95,1912937.47378597,15032
1666137600000,2022-10-19,BTCDOWNUSDT,0.034104,0.0351,0.034,0.03492,47500538.18,1645004.98670189,16954
1666051200000,2022-10-18,BTCDOWNUSDT,0.033287,0.035026,0.032678,0.034101,86728460.77,2929745.08655816,25979
1665964800000,2022-10-17,BTCDOWNUSDT,0.034384,0.034831,0.0329,0.033287,72972338.56,2456710.64890152,22603
1665878400000,2022-10-16,BTCDOWNUSDT,0.035219,0.035243,0.03379,0.034384,45379898.0,1570921.22156258,11067
1665792000000,2022-10-15,BTCDOWNUSDT,0.034701,0.03548,0.034513,0.035219,42138631.36,1470549.19174465,14559
1665705600000,2022-10-14,BTCDOWNUSDT,0.03415,0.03516,0.031861,0.034651,121646809.55,4054916.42213928,45845
1665619200000,2022-10-13,BTCDOWNUSDT,0.035126,0.039,0.0336,0.034122,139064749.61,5045171.32253015,51848
1665532800000,2022-10-12,BTCDOWNUSDT,0.03543,0.03572,0.034791,0.035122,37321245.85,1315003.63160546,7368
1665446400000,2022-10-11,BTCDOWNUSDT,0.03511,0.036121,0.034552,0.035354,62387278.17,2206150.46365846,21922
1665360000000,2022-10-10,BTCDOWNUSDT,0.033961,0.035439,0.03363,0.035073,61365017.96,2121003.16723569,20492
1665273600000,2022-10-09,BTCDOWNUSDT,0.034067,0.034374,0.033562,0.03396,32496867.07,1102102.44593897,7958
1665187200000,2022-10-08,BTCDOWNUSDT,0.033624,0.034681,0.033298,0.034014,38013208.75,1287950.4646848,10345
1665100800000,2022-10-07,BTCDOWNUSDT,0.032233,0.03432,0.031848,0.033624,127170741.9,4206484.35400651,53646
1665014400000,2022-10-06,BTCDOWNUSDT,0.03156,0.032525,0.03078,0.032233,131272163.84,4154996.634203,36186
1664928000000,2022-10-05,BTCDOWNUSDT,0.031064,0.032896,0.030968,0.031549,141310598.31,4502032.464455,29723
1664841600000,2022-10-04,BTCDOWNUSDT,0.033506,0.033981,0.03061,0.0311,174160697.31,5609370.92291009,53524
1664755200000,2022-10-03,BTCDOWNUSDT,0.035532,0.03588,0.03303,0.033502,104593632.56,3599743.43088792,29116
1664668800000,2022-10-02,BTCDOWNUSDT,0.034624,0.036,0.034278,0.035529,69701556.14,2444622.67148424,19628
1664582400000,2022-10-01,BTCDOWNUSDT,0.034199,0.035071,0.033927,0.034631,60348048.19,2084978.31616127,17940
1664496000000,2022-09-30,BTCDOWNUSDT,0.033802,0.0352,0.031766,0.034181,202764298.95,6804459.68860891,66385
1664409600000,2022-09-29,BTCDOWNUSDT,0.03441,0.036431,0.033513,0.0338,144002164.76,5001422.33693778,36113
1664323200000,2022-09-28,BTCDOWNUSDT,0.035586,0.0376,0.033,0.0344,177766776.26,6286898.31050833,42555
1664236800000,2022-09-27,BTCDOWNUSDT,0.035554,0.036598,0.03128,0.035586,264405866.74,8899317.69640037,101346
1664150400000,2022-09-26,BTCDOWNUSDT,0.037144,0.037571,0.035259,0.035628,109418401.15,3960211.37508121,36886
1664064000000,2022-09-25,BTCDOWNUSDT,0.036664,0.03775,0.035723,0.037098,47082576.82,1723512.88287338,10644
1663977600000,2022-09-24,BTCDOWNUSDT,0.035304,0.037046,0.035242,0.03663,55475596.82,2001281.73076713,12356
1663891200000,2022-09-23,BTCDOWNUSDT,0.034903,0.038112,0.034501,0.035306,119518484.11,4351817.60179634,41156
1663804800000,2022-09-22,BTCDOWNUSDT,0.038513,0.038968,0.034551,0.03494,113421553.4,4129444.65698076,38205
1663718400000,2022-09-21,BTCDOWNUSDT,0.036841,0.039623,0.032369,0.038509,197750335.67,7151917.29582523,60719
1663632000000,2022-09-20,BTCDOWNUSDT,0.034482,0.037483,0.034067,0.036919,108969510.54,3920256.9322978,28285
1663545600000,2022-09-19,BTCDOWNUSDT,0.035042,0.039392,0.03386,0.034479,153145649.51,5598983.59867401,48410
1663459200000,2022-09-18,BTCDOWNUSDT,0.032581,0.035286,0.032536,0.035026,66062287.98,2234138.92698984,16531
1663372800000,2022-09-17,BTCDOWNUSDT,0.033721,0.033807,0.032263,0.032594,61103659.41,2019291.09812314,11732
1663286400000,2022-09-16,BTCDOWNUSDT,0.033974,0.035275,0.03336,0.033721,93681352.17,3196606.28588341,21746
1663200000000,2022-09-15,BTCDOWNUSDT,0.032219,0.034697,0.03174,0.03403,133971302.57,4438184.12273984,33156
1663113600000,2022-09-14,BTCDOWNUSDT,0.032107,0.034206,0.030972,0.032197,145648506.57,4691404.45331684,33972
1663027200000,2022-09-13,BTCDOWNUSDT,0.02609,0.033,0.024888,0.032107,357999358.63,10325264.09093322,84393
1662940800000,2022-09-12,BTCDOWNUSDT,0.027696,0.028398,0.025814,0.02607,232794168.09,6232374.09087934,56485
1662854400000,2022-09-11,BTCDOWNUSDT,0.02817,0.029077,0.027444,0.027673,103696825.06,2933570.24707811,19575
1662768000000,2022-09-10,BTCDOWNUSDT,0.029083,0.029801,0.027601,0.028176,151859432.05,4390506.23715489,28434
1662681600000,2022-09-09,BTCDOWNUSDT,0.036299,0.03638,0.028279,0.02905,293982823.01,9081803.64298408,64938
1662595200000,2022-09-08,BTCDOWNUSDT,0.036326,0.037379,0.03577,0.0363,82863945.71,3024427.36901265,17180
1662508800000,2022-09-07,BTCDOWNUSDT,0.038222,0.0391,0.035742,0.036403,101410710.0,3812671.17791618,29802
1662422400000,2022-09-06,BTCDOWNUSDT,0.034519,0.038698,0.033252,0.038222,139688148.41,4974711.68381604,41077
1662336000000,2022-09-05,BTCDOWNUSDT,0.033861,0.035037,0.0336,0.034531,55161162.84,1904528.04490523,17741
1662249600000,2022-09-04,BTCDOWNUSDT,0.03441,0.035225,0.033754,0.033858,49876296.62,1721248.01492167,12644
1662163200000,2022-09-03,BTCDOWNUSDT,0.03393,0.034994,0.0336,0.034358,42814665.92,1471524.24847595,10340
1662076800000,2022-09-02,BTCDOWNUSDT,0.033432,0.03461,0.032351,0.03389,113391973.81,3794518.76447124,35101
1661990400000,2022-09-01,BTCDOWNUSDT,0.033565,0.035193,0.033156,0.033433,94540392.65,3220113.95324923,24667
