https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume STMX,Volume BUSD,tradecount
1673568000000,2023-01-13,STMXBUSD,0.004366,0.004707,0.004351,0.004588,227489484.0,1014142.088167,16010
1673481600000,2023-01-12,STMXBUSD,0.004251,0.004366,0.004124,0.004349,105329982.0,451641.002076,6656
1673395200000,2023-01-11,STMXBUSD,0.00421,0.004259,0.004057,0.004237,53996087.0,223031.574615,1835
1673308800000,2023-01-10,STMXBUSD,0.00402,0.004351,0.003976,0.004206,170773190.0,713739.026737,5693
1673222400000,2023-01-09,STMXBUSD,0.003911,0.004152,0.0039,0.004021,59306403.0,239326.545488,2295
1673136000000,2023-01-08,STMXBUSD,0.003785,0.003929,0.003748,0.003913,25414129.0,97031.571895,876
1673049600000,2023-01-07,STMXBUSD,0.003817,0.003832,0.003758,0.003781,16661385.0,63223.622097,653
1672963200000,2023-01-06,STMXBUSD,0.003761,0.00382,0.003613,0.003817,32596592.0,120765.073768,1296
1672876800000,2023-01-05,STMXBUSD,0.003832,0.00384,0.003726,0.003759,52823547.0,199662.433346,2044
1672790400000,2023-01-04,STMXBUSD,0.003742,0.003871,0.003712,0.003831,34430452.0,130571.920681,1361
1672704000000,2023-01-03,STMXBUSD,0.003678,0.003786,0.003651,0.003734,62947261.0,233366.893901,2335
1672617600000,2023-01-02,STMXBUSD,0.003573,0.003742,0.003486,0.003678,49890778.0,180839.502461,1740
1672531200000,2023-01-01,STMXBUSD,0.003502,0.003631,0.003494,0.003569,41024263.0,145282.229783,1121
1672444800000,2022-12-31,STMXBUSD,0.00348,0.00358,0.003463,0.003532,46733253.0,164883.022793,1528
1672358400000,2022-12-30,STMXBUSD,0.003561,0.003575,0.003373,0.003478,44887419.0,154918.061518,1734
1672272000000,2022-12-29,STMXBUSD,0.003655,0.003655,0.003473,0.003568,21699969.0,77417.565814,826
1672185600000,2022-12-28,STMXBUSD,0.003955,0.003962,0.003613,0.00365,55092951.0,206576.915417,2101
1672099200000,2022-12-27,STMXBUSD,0.004108,0.004112,0.003919,0.003954,20101879.0,80529.063892,881
1672012800000,2022-12-26,STMXBUSD,0.004123,0.004133,0.004064,0.004121,11898897.0,48786.593453,432
1671926400000,2022-12-25,STMXBUSD,0.004146,0.004167,0.004069,0.004128,22336934.0,92014.132308,766
1671840000000,2022-12-24,STMXBUSD,0.004195,0.004196,0.004123,0.004144,11618542.0,48304.872143,447
1671753600000,2022-12-23,STMXBUSD,0.004121,0.004307,0.004104,0.004197,19064527.0,79491.295185,660
1671667200000,2022-12-22,STMXBUSD,0.004186,0.004198,0.004003,0.004129,20923487.0,85827.052126,795
1671580800000,2022-12-21,STMXBUSD,0.00415,0.004229,0.004061,0.004181,36365311.0,151432.571654,1483
1671494400000,2022-12-20,STMXBUSD,0.003922,0.004191,0.0039,0.00415,32723151.0,134113.624001,1216
1671408000000,2022-12-19,STMXBUSD,0.004148,0.004189,0.003773,0.003923,32312287.0,129821.754952,1061
1671321600000,2022-12-18,STMXBUSD,0.004221,0.004291,0.004102,0.004149,29128147.0,121306.156301,1072
1671235200000,2022-12-17,STMXBUSD,0.004242,0.004264,0.004003,0.004221,49033041.0,203310.211731,1891
1671148800000,2022-12-16,STMXBUSD,0.004798,0.004821,0.004174,0.004249,91573915.0,415111.743529,4183
1671062400000,2022-12-15,STMXBUSD,0.005043,0.005258,0.004779,0.004808,77215150.0,381661.018602,2911
1670976000000,2022-12-14,STMXBUSD,0.005109,0.005341,0.00499,0.005043,61726100.0,318334.26,2370
1670889600000,2022-12-13,STMXBUSD,0.004962,0.00538,0.00478,0.005102,213230595.0,1090239.96347,6777
1670803200000,2022-12-12,STMXBUSD,0.005043,0.005062,0.004844,0.004945,28625272.0,140875.889994,902
1670716800000,2022-12-11,STMXBUSD,0.005213,0.005227,0.005038,0.00506,23197458.0,119286.368057,822
1670630400000,2022-12-10,STMXBUSD,0.005137,0.005261,0.0051,0.005208,35121105.0,181280.443528,1150
1670544000000,2022-12-09,STMXBUSD,0.005053,0.005229,0.005021,0.005141,56814946.0,291239.430015,1700
1670457600000,2022-12-08,STMXBUSD,0.004997,0.005067,0.004932,0.005052,77975403.0,389595.519167,3716
1670371200000,2022-12-07,STMXBUSD,0.005171,0.005175,0.004938,0.005007,55124089.0,278318.905054,1824
1670284800000,2022-12-06,STMXBUSD,0.00522,0.005229,0.005065,0.005176,44152043.0,227542.626631,1459
1670198400000,2022-12-05,STMXBUSD,0.005311,0.005358,0.005132,0.005219,27197481.0,142344.141649,825
1670112000000,2022-12-04,STMXBUSD,0.005325,0.005336,0.005169,0.005335,32016154.0,168069.896728,802
1670025600000,2022-12-03,STMXBUSD,0.005313,0.00684,0.005232,0.005305,364457041.0,2029192.6486,8577
1669939200000,2022-12-02,STMXBUSD,0.005263,0.00568,0.005105,0.005324,101797780.0,548479.294058,3243
1669852800000,2022-12-01,STMXBUSD,0.005362,0.005389,0.00522,0.005254,33324875.0,176759.527657,940
1669766400000,2022-11-30,STMXBUSD,0.005208,0.005374,0.005181,0.005337,35726399.0,188611.176952,1075
1669680000000,2022-11-29,STMXBUSD,0.005002,0.005393,0.004953,0.005208,114670095.0,603921.576084,2857
1669593600000,2022-11-28,STMXBUSD,0.005128,0.005257,0.004825,0.004989,44497477.0,222425.008139,1250
1669507200000,2022-11-27,STMXBUSD,0.005246,0.005325,0.005114,0.005126,13998281.0,73245.528382,417
1669420800000,2022-11-26,STMXBUSD,0.005192,0.005347,0.005181,0.005255,23401464.0,123371.029919,622
1669334400000,2022-11-25,STMXBUSD,0.005301,0.005316,0.005089,0.005194,30943044.0,160529.645597,900
1669248000000,2022-11-24,STMXBUSD,0.005317,0.005551,0.00511,0.005322,24103684.0,127831.384479,817
1669161600000,2022-11-23,STMXBUSD,0.005127,0.005317,0.005094,0.005279,20741567.0,107781.098361,691
1669075200000,2022-11-22,STMXBUSD,0.004825,0.005132,0.004742,0.005127,28262510.0,139974.733801,950
1668988800000,2022-11-21,STMXBUSD,0.004906,0.005016,0.004721,0.004852,27180730.0,132279.62495,921
1668902400000,2022-11-20,STMXBUSD,0.005319,0.006231,0.004877,0.004907,99413564.0,555442.976565,3275
1668816000000,2022-11-19,STMXBUSD,0.005095,0.005512,0.005061,0.005351,68377785.0,363303.189021,2326
1668729600000,2022-11-18,STMXBUSD,0.005101,0.005156,0.004988,0.005078,24363720.0,123578.76398,620
1668643200000,2022-11-17,STMXBUSD,0.004946,0.006242,0.004876,0.00511,186189107.0,977124.92869,4818
1668556800000,2022-11-16,STMXBUSD,0.004897,0.005243,0.004838,0.004922,41257460.0,206412.584592,1136
1668470400000,2022-11-15,STMXBUSD,0.004681,0.005227,0.004638,0.004892,55955943.0,277809.53289,1467
1668384000000,2022-11-14,STMXBUSD,0.004643,0.004788,0.004365,0.004681,35451658.0,162747.566248,642
1668297600000,2022-11-13,STMXBUSD,0.00487,0.00498,0.0045,0.004646,27478975.0,129596.967394,559
1668211200000,2022-11-12,STMXBUSD,0.005248,0.005268,0.004772,0.004871,19822330.0,97977.337601,736
1668124800000,2022-11-11,STMXBUSD,0.005093,0.005464,0.004613,0.005238,35528636.0,178002.51897,858
1668038400000,2022-11-10,STMXBUSD,0.004177,0.005238,0.004176,0.005145,24580757.0,119319.367949,1067
1667952000000,2022-11-09,STMXBUSD,0.005763,0.005802,0.004026,0.004196,52692827.0,271937.970627,1850
1667865600000,2022-11-08,STMXBUSD,0.007112,0.007148,0.00514,0.005754,58167819.0,357955.552957,2174
1667779200000,2022-11-07,STMXBUSD,0.006972,0.007627,0.006912,0.007115,75405255.0,539847.385336,1816
1667692800000,2022-11-06,STMXBUSD,0.007338,0.007364,0.006928,0.006928,8525464.0,61066.656264,536
1667606400000,2022-11-05,STMXBUSD,0.00725,0.007615,0.007195,0.007287,17578366.0,130044.987857,761
1667520000000,2022-11-04,STMXBUSD,0.006783,0.007234,0.006783,0.007203,27228836.0,191436.257015,973
1667433600000,2022-11-03,STMXBUSD,0.00674,0.006919,0.006688,0.006799,25918143.0,176771.050544,798
1667347200000,2022-11-02,STMXBUSD,0.007135,0.007168,0.0066,0.006726,76546087.0,517733.134143,1789
1667260800000,2022-11-01,STMXBUSD,0.006808,0.0077,0.006795,0.007115,269377186.0,1967998.773985,9340
1667174400000,2022-10-31,STMXBUSD,0.006825,0.006917,0.00668,0.006799,5117029.0,34876.289799,240
1667088000000,2022-10-30,STMXBUSD,0.006986,0.007068,0.006757,0.006829,8008083.0,55284.281964,318
1667001600000,2022-10-29,STMXBUSD,0.006852,0.007712,0.006831,0.006978,19677135.0,139973.069823,1008
1666915200000,2022-10-28,STMXBUSD,0.006713,0.006869,0.006566,0.006803,15643618.0,104063.658789,461
1666828800000,2022-10-27,STMXBUSD,0.006916,0.007124,0.006692,0.00674,5395411.0,37112.507513,321
1666742400000,2022-10-26,STMXBUSD,0.006774,0.00691,0.006747,0.006897,12514183.0,85707.748486,299
1666656000000,2022-10-25,STMXBUSD,0.006589,0.006853,0.006522,0.006773,14006717.0,93565.862331,418
1666569600000,2022-10-24,STMXBUSD,0.006646,0.006646,0.006435,0.006562,5874779.0,38440.556596,173
1666483200000,2022-10-23,STMXBUSD,0.006514,0.006643,0.006405,0.006636,5626310.0,36694.98773,283
1666396800000,2022-10-22,STMXBUSD,0.006483,0.006568,0.006433,0.006521,1373554.0,8921.215106,122
1666310400000,2022-10-21,STMXBUSD,0.006417,0.006514,0.006229,0.006472,6628363.0,42193.849785,281
1666224000000,2022-10-20,STMXBUSD,0.006437,0.00659,0.006366,0.00642,10523671.0,68095.260181,391
1666137600000,2022-10-19,STMXBUSD,0.006672,0.00689,0.006392,0.006395,19559020.0,128361.536979,766
1666051200000,2022-10-18,STMXBUSD,0.006761,0.006995,0.006594,0.006693,27862921.0,187950.399907,995
1665964800000,2022-10-17,STMXBUSD,0.006631,0.00682,0.00655,0.006763,13000021.0,86806.321428,517
1665878400000,2022-10-16,STMXBUSD,0.006554,0.006759,0.006554,0.006629,16258948.0,108212.082613,648
1665792000000,2022-10-15,STMXBUSD,0.006505,0.006605,0.006472,0.006552,5245930.0,34325.728074,247
1665705600000,2022-10-14,STMXBUSD,0.0066,0.006792,0.006424,0.006483,5416509.0,35992.661727,370
1665619200000,2022-10-13,STMXBUSD,0.006866,0.006884,0.006113,0.006614,10611740.0,68142.6669,628
1665532800000,2022-10-12,STMXBUSD,0.00686,0.006997,0.00686,0.006866,5189083.0,35935.737769,201
1665446400000,2022-10-11,STMXBUSD,0.007074,0.007197,0.006841,0.006845,15170289.0,105987.104247,802
1665360000000,2022-10-10,STMXBUSD,0.007524,0.007552,0.007074,0.007078,9517652.0,69463.268819,443
1665273600000,2022-10-09,STMXBUSD,0.007318,0.008077,0.007307,0.007508,111218936.0,847013.763597,4224
1665187200000,2022-10-08,STMXBUSD,0.007145,0.007544,0.007143,0.007318,42294378.0,311437.173035,1330
1665100800000,2022-10-07,STMXBUSD,0.00721,0.007285,0.007026,0.007115,3004733.0,21464.25511,163
1665014400000,2022-10-06,STMXBUSD,0.007306,0.007368,0.007153,0.007202,4682856.0,34069.19955,205
1664928000000,2022-10-05,STMXBUSD,0.007323,0.00747,0.007114,0.007267,5909421.0,42968.934755,231
1664841600000,2022-10-04,STMXBUSD,0.00721,0.007504,0.007144,0.007364,11537280.0,83908.789309,379
1664755200000,2022-10-03,STMXBUSD,0.006983,0.007265,0.006934,0.007195,4069183.0,28814.104853,190
1664668800000,2022-10-02,STMXBUSD,0.00718,0.007228,0.006972,0.007041,5211260.0,37011.782169,242
1664582400000,2022-10-01,STMXBUSD,0.007232,0.007276,0.007105,0.00717,3139157.0,22617.828839,138
1664496000000,2022-09-30,STMXBUSD,0.007268,0.007366,0.007155,0.007266,7678351.0,55853.049637,529
1664409600000,2022-09-29,STMXBUSD,0.007219,0.007236,0.007012,0.00722,6938887.0,49538.307621,291
1664323200000,2022-09-28,STMXBUSD,0.007174,0.00725,0.00693,0.007177,11833777.0,84030.916048,432
1664236800000,2022-09-27,STMXBUSD,0.007217,0.007472,0.007069,0.007166,15880775.0,116530.657874,671
1664150400000,2022-09-26,STMXBUSD,0.007114,0.007203,0.006942,0.007182,6299874.0,44765.598725,305
1664064000000,2022-09-25,STMXBUSD,0.007249,0.007373,0.00697,0.00705,6835858.0,49194.935874,221
1663977600000,2022-09-24,STMXBUSD,0.007336,0.007458,0.007226,0.00727,14005151.0,102856.038883,400
1663891200000,2022-09-23,STMXBUSD,0.007256,0.007371,0.007013,0.007321,18739931.0,134374.772227,563
1663804800000,2022-09-22,STMXBUSD,0.006926,0.0073,0.006926,0.007254,12918174.0,91922.262889,350
1663718400000,2022-09-21,STMXBUSD,0.007115,0.007351,0.006846,0.006937,19335171.0,137085.094878,642
1663632000000,2022-09-20,STMXBUSD,0.007169,0.007517,0.006964,0.007092,28948945.0,207495.411034,896
1663545600000,2022-09-19,STMXBUSD,0.007079,0.007509,0.006785,0.007153,29766293.0,207931.135109,883
1663459200000,2022-09-18,STMXBUSD,0.007558,0.007645,0.006999,0.007084,17905637.0,131625.414041,623
1663372800000,2022-09-17,STMXBUSD,0.007405,0.00765,0.007405,0.007603,31817018.0,239248.631037,841
1663286400000,2022-09-16,STMXBUSD,0.007096,0.00774,0.006972,0.007386,102947601.0,759294.933547,3113
1663200000000,2022-09-15,STMXBUSD,0.007247,0.00747,0.006778,0.007051,42089566.0,298877.146669,1405
1663113600000,2022-09-14,STMXBUSD,0.007339,0.007484,0.00699,0.007266,34390258.0,250002.596936,1216
1663027200000,2022-09-13,STMXBUSD,0.007925,0.008472,0.007316,0.007339,187104798.0,1504824.176045,3658
1662940800000,2022-09-12,STMXBUSD,0.008225,0.008465,0.007894,0.007928,59849681.0,492216.90692,1752
1662854400000,2022-09-11,STMXBUSD,0.00809,0.008506,0.007973,0.008244,55565022.0,456953.266594,1499
1662768000000,2022-09-10,STMXBUSD,0.008133,0.00826,0.007986,0.008098,30035339.0,244178.320229,744
1662681600000,2022-09-09,STMXBUSD,0.007943,0.00889,0.007876,0.008148,66171014.0,538108.019654,2224
1662595200000,2022-09-08,STMXBUSD,0.007527,0.008045,0.007467,0.007949,45162830.0,349013.219962,1561
1662508800000,2022-09-07,STMXBUSD,0.007226,0.007576,0.007153,0.007497,27153451.0,199378.216855,666
1662422400000,2022-09-06,STMXBUSD,0.00793,0.008,0.007251,0.007251,32869904.0,254465.358485,942
1662336000000,2022-09-05,STMXBUSD,0.008013,0.008134,0.007717,0.007907,28189525.0,220460.46348,805
1662249600000,2022-09-04,STMXBUSD,0.00771,0.008149,0.00771,0.007998,38142344.0,302129.19998,1205
1662163200000,2022-09-03,STMXBUSD,0.007661,0.007743,0.0076,0.007671,7727993.0,59248.697851,351
1662076800000,2022-09-02,STMXBUSD,0.007722,0.007895,0.007555,0.007677,36922369.0,286271.40638,862
1661990400000,2022-09-01,STMXBUSD,0.007925,0.00804,0.007462,0.007725,16794583.0,128658.813063,673
1661904000000,2022-08-31,STMXBUSD,0.008231,0.008253,0.007826,0.007945,78243306.0,630897.645863,2581
1661817600000,2022-08-30,STMXBUSD,0.007647,0.008238,0.007395,0.008231,81121734.0,635155.960607,2526
1661731200000,2022-08-29,STMXBUSD,0.007318,0.007661,0.007125,0.007619,11632554.0,86682.77624,385
1661644800000,2022-08-28,STMXBUSD,0.007523,0.007718,0.007233,0.007291,6920971.0,52465.238018,310
1661558400000,2022-08-27,STMXBUSD,0.007754,0.007843,0.007422,0.007575,10637052.0,80910.647896,351
1661472000000,2022-08-26,STMXBUSD,0.008643,0.008827,0.007718,0.007769,30423747.0,253718.531234,956
1661385600000,2022-08-25,STMXBUSD,0.008319,0.0088,0.008301,0.008687,16337538.0,140175.279967,575
1661299200000,2022-08-24,STMXBUSD,0.00835,0.009053,0.008167,0.0083,76544518.0,655744.530327,2722
1661212800000,2022-08-23,STMXBUSD,0.008178,0.00832,0.00789,0.008239,12999279.0,105791.260919,532
1661126400000,2022-08-22,STMXBUSD,0.00826,0.008303,0.007737,0.008147,11119056.0,89163.193626,551
1661040000000,2022-08-21,STMXBUSD,0.008013,0.00832,0.007977,0.008283,17975728.0,146845.483277,566
1660953600000,2022-08-20,STMXBUSD,0.00784,0.008311,0.00776,0.008004,32821008.0,264971.006399,1028
1660867200000,2022-08-19,STMXBUSD,0.008842,0.008855,0.0077,0.007835,49383834.0,396755.598617,1476
1660780800000,2022-08-18,STMXBUSD,0.009423,0.00947,0.00872,0.00889,11594218.0,106935.759701,588
1660694400000,2022-08-17,STMXBUSD,0.00999,0.01014,0.00935,0.00938,15556755.0,151835.732106,873
1660608000000,2022-08-16,STMXBUSD,0.00983,0.01012,0.00971,0.00992,24828204.0,246725.24795,1013
1660521600000,2022-08-15,STMXBUSD,0.0097,0.01064,0.00961,0.00982,62352202.0,621719.16695,2595
1660435200000,2022-08-14,STMXBUSD,0.00987,0.01023,0.00953,0.00968,42357067.0,416229.65444,1586
1660348800000,2022-08-13,STMXBUSD,0.01,0.01013,0.00979,0.00987,31641961.0,315151.40684,1173
1660262400000,2022-08-12,STMXBUSD,0.01003,0.01056,0.00977,0.01006,142267601.0,1421518.19978,5943
1660176000000,2022-08-11,STMXBUSD,0.00925,0.01889,0.00921,0.01003,765910097.0,9330537.35116,40989
1660089600000,2022-08-10,STMXBUSD,0.00851,0.00961,0.00837,0.0093,68931474.0,628252.90725,2206
1660003200000,2022-08-09,STMXBUSD,0.00913,0.00918,0.00842,0.00851,15599341.0,139028.82925,741
1659916800000,2022-08-08,STMXBUSD,0.00899,0.00929,0.00897,0.0091,13240080.0,120943.28081,765
1659830400000,2022-08-07,STMXBUSD,0.00904,0.00927,0.00892,0.00897,13436915.0,122088.87416,731
1659744000000,2022-08-06,STMXBUSD,0.00889,0.00958,0.00885,0.00909,31700893.0,290138.67355,1542
1659657600000,2022-08-05,STMXBUSD,0.00863,0.0089,0.00863,0.00889,6262366.0,55116.74548,809
1659571200000,2022-08-04,STMXBUSD,0.00864,0.00887,0.00848,0.00865,6238737.0,54004.70478,734
1659484800000,2022-08-03,STMXBUSD,0.00861,0.00918,0.00841,0.00866,31135846.0,271799.81413,1051
1659398400000,2022-08-02,STMXBUSD,0.00884,0.00897,0.00831,0.00859,16601882.0,143002.66886,660
1659312000000,2022-08-01,STMXBUSD,0.00965,0.00967,0.00873,0.00887,71365781.0,648968.90301,2612
1659225600000,2022-07-31,STMXBUSD,0.0081,0.01209,0.00807,0.00966,399740714.0,4120149.53057,17172
1659139200000,2022-07-30,STMXBUSD,0.00813,0.00854,0.008,0.00808,6872213.0,57143.47085,508
1659052800000,2022-07-29,STMXBUSD,0.00817,0.00836,0.00791,0.00814,7096677.0,57989.72886,515
1658966400000,2022-07-28,STMXBUSD,0.00775,0.00832,0.00761,0.00819,8310896.0,66363.72131,425
1658880000000,2022-07-27,STMXBUSD,0.00726,0.00777,0.00713,0.00777,7601345.0,55661.95707,415
1658793600000,2022-07-26,STMXBUSD,0.00729,0.00729,0.00698,0.00724,3800039.0,27085.90863,276
1658707200000,2022-07-25,STMXBUSD,0.00784,0.00788,0.00735,0.00735,11544149.0,86802.72176,489
1658620800000,2022-07-24,STMXBUSD,0.00771,0.00795,0.0077,0.00777,4383202.0,34358.23863,706
1658534400000,2022-07-23,STMXBUSD,0.00766,0.00788,0.00744,0.0077,3955855.0,30219.63034,298
1658448000000,2022-07-22,STMXBUSD,0.00791,0.00822,0.00759,0.00766,6048761.0,48089.26577,407
1658361600000,2022-07-21,STMXBUSD,0.00799,0.00807,0.00761,0.00791,16224621.0,126183.53422,722
1658275200000,2022-07-20,STMXBUSD,0.00854,0.0088,0.00792,0.00794,12572695.0,104921.13959,569
1658188800000,2022-07-19,STMXBUSD,0.00809,0.00887,0.00805,0.00859,12747037.0,106685.21423,718
1658102400000,2022-07-18,STMXBUSD,0.0076,0.00821,0.00758,0.00815,20219541.0,159457.14493,700
1658016000000,2022-07-17,STMXBUSD,0.00777,0.00787,0.00755,0.00756,9039486.0,69391.25984,700
1657929600000,2022-07-16,STMXBUSD,0.00746,0.00785,0.0074,0.00778,8745040.0,67044.77363,709
1657843200000,2022-07-15,STMXBUSD,0.00761,0.00763,0.00723,0.00743,17270313.0,128828.89362,573
1657756800000,2022-07-14,STMXBUSD,0.00715,0.00776,0.00702,0.00761,36019660.0,268873.33233,892
1657670400000,2022-07-13,STMXBUSD,0.0066,0.00718,0.00656,0.00715,13178426.0,92079.09756,515
1657584000000,2022-07-12,STMXBUSD,0.00698,0.00698,0.00659,0.00659,5127711.0,34594.81495,203
1657497600000,2022-07-11,STMXBUSD,0.00771,0.00775,0.007,0.00706,7907791.0,58154.21553,368
1657411200000,2022-07-10,STMXBUSD,0.00777,0.00795,0.0075,0.00774,17053323.0,131650.73224,589
1657324800000,2022-07-09,STMXBUSD,0.00772,0.00809,0.00758,0.00783,33252191.0,260479.83096,753
1657238400000,2022-07-08,STMXBUSD,0.00748,0.00788,0.00745,0.00761,23803398.0,183197.08295,678
1657152000000,2022-07-07,STMXBUSD,0.00724,0.00768,0.00712,0.00751,32757793.0,240252.7747,734
1657065600000,2022-07-06,STMXBUSD,0.00704,0.0073,0.00685,0.00724,12244551.0,86410.77873,372
1656979200000,2022-07-05,STMXBUSD,0.00726,0.0074,0.0068,0.00699,13706505.0,97425.16839,440
1656892800000,2022-07-04,STMXBUSD,0.00709,0.00726,0.00689,0.00722,9590756.0,67905.89794,345
1656806400000,2022-07-03,STMXBUSD,0.00735,0.00746,0.00688,0.00707,15653749.0,111686.93066,517
1656720000000,2022-07-02,STMXBUSD,0.00737,0.00753,0.00693,0.00733,22007171.0,157121.70304,736
1656633600000,2022-07-01,STMXBUSD,0.00708,0.0103,0.00708,0.00734,300406214.0,2435566.97093,7586
1656547200000,2022-06-30,STMXBUSD,0.00762,0.00762,0.00657,0.00716,19503161.0,135927.79821,593
1656460800000,2022-06-29,STMXBUSD,0.00689,0.00776,0.00686,0.00756,60181543.0,447368.49987,1348
1656374400000,2022-06-28,STMXBUSD,0.00691,0.0079,0.0068,0.00689,98206232.0,722428.58716,2562
1656288000000,2022-06-27,STMXBUSD,0.00674,0.00755,0.00664,0.00692,55718569.0,397223.43967,1706
1656201600000,2022-06-26,STMXBUSD,0.00707,0.00725,0.00672,0.00675,10356720.0,73179.88782,386
1656115200000,2022-06-25,STMXBUSD,0.00712,0.0072,0.00677,0.00709,3246876.0,22810.76773,259
1656028800000,2022-06-24,STMXBUSD,0.00702,0.00722,0.00698,0.00717,6367393.0,45258.93922,296
1655942400000,2022-06-23,STMXBUSD,0.00665,0.00727,0.00661,0.00695,38651904.0,268450.44481,1067
1655856000000,2022-06-22,STMXBUSD,0.00692,0.00695,0.00655,0.00669,6831098.0,45903.96675,584
1655769600000,2022-06-21,STMXBUSD,0.00684,0.00742,0.00667,0.00695,19556685.0,138105.35894,1189
1655683200000,2022-06-20,STMXBUSD,0.00646,0.00772,0.00627,0.00685,45634510.0,327529.48751,1873
1655596800000,2022-06-19,STMXBUSD,0.00611,0.00649,0.00567,0.00638,26644516.0,163157.32812,1081
1655510400000,2022-06-18,STMXBUSD,0.00663,0.00715,0.00547,0.00608,113499926.0,748181.50539,3926
1655424000000,2022-06-17,STMXBUSD,0.00619,0.00692,0.00612,0.00666,46831343.0,312472.65889,1980
1655337600000,2022-06-16,STMXBUSD,0.00669,0.00768,0.00608,0.00618,119647230.0,837682.36063,4887
1655251200000,2022-06-15,STMXBUSD,0.00617,0.00671,0.0055,0.00671,28170625.0,167706.37107,1405
1655164800000,2022-06-14,STMXBUSD,0.00617,0.00644,0.00548,0.00621,81939549.0,492468.27898,2500
1655078400000,2022-06-13,STMXBUSD,0.00726,0.00726,0.0059,0.00619,33902348.0,216939.56058,1523
1654992000000,2022-06-12,STMXBUSD,0.00813,0.00821,0.00719,0.00719,12874499.0,98095.06248,762
1654905600000,2022-06-11,STMXBUSD,0.00874,0.00919,0.00806,0.00809,18155837.0,158000.82567,2476
1654819200000,2022-06-10,STMXBUSD,0.00951,0.00953,0.00867,0.00876,12827609.0,115785.13489,941
1654732800000,2022-06-09,STMXBUSD,0.00967,0.00988,0.00947,0.00954,13882144.0,134404.18282,753
1654646400000,2022-06-08,STMXBUSD,0.01003,0.01021,0.00966,0.0097,14228268.0,140982.39601,936
1654560000000,2022-06-07,STMXBUSD,0.01053,0.01074,0.00967,0.00998,22705179.0,227039.65762,1884
1654473600000,2022-06-06,STMXBUSD,0.0102,0.01079,0.01011,0.01062,29273105.0,306611.45567,1859
1654387200000,2022-06-05,STMXBUSD,0.00988,0.01042,0.00963,0.01019,40787064.0,412006.48907,2814
1654300800000,2022-06-04,STMXBUSD,0.00965,0.00986,0.00942,0.00986,5827412.0,56149.83267,923
1654214400000,2022-06-03,STMXBUSD,0.01011,0.01019,0.00942,0.00961,14040282.0,136691.96908,905
1654128000000,2022-06-02,STMXBUSD,0.0093,0.0101,0.0093,0.0101,28616059.0,277545.51373,1907
1654041600000,2022-06-01,STMXBUSD,0.00973,0.0109,0.00914,0.00926,66979751.0,685063.77137,3455
1653955200000,2022-05-31,STMXBUSD,0.01,0.01016,0.00942,0.00972,21692408.0,211769.0861,1463
1653868800000,2022-05-30,STMXBUSD,0.00925,0.01009,0.00916,0.00999,15154160.0,147406.87209,1088
1653782400000,2022-05-29,STMXBUSD,0.00914,0.00933,0.00885,0.00926,9630254.0,87467.65168,763
1653696000000,2022-05-28,STMXBUSD,0.00891,0.00917,0.0087,0.00909,8304993.0,74590.71103,567
1653609600000,2022-05-27,STMXBUSD,0.00947,0.0095,0.00869,0.0089,15580422.0,140425.35542,968
1653523200000,2022-05-26,STMXBUSD,0.0101,0.01038,0.00887,0.00947,30991598.0,298142.34822,1271
1653436800000,2022-05-25,STMXBUSD,0.00994,0.01024,0.00962,0.01009,19902409.0,196652.6375,1039
1653350400000,2022-05-24,STMXBUSD,0.00953,0.01007,0.00911,0.00996,21782895.0,210232.74809,1145
1653264000000,2022-05-23,STMXBUSD,0.01027,0.01052,0.00941,0.00948,25495155.0,258439.37131,1173
1653177600000,2022-05-22,STMXBUSD,0.00933,0.0106,0.0093,0.01027,28764084.0,287107.07584,1391
1653091200000,2022-05-21,STMXBUSD,0.00922,0.00954,0.00892,0.00933,18431222.0,169875.47803,967
1653004800000,2022-05-20,STMXBUSD,0.00936,0.00963,0.00871,0.00919,29638044.0,274513.01787,1222
1652918400000,2022-05-19,STMXBUSD,0.00884,0.00953,0.00845,0.00939,30051597.0,271478.52229,1178
1652832000000,2022-05-18,STMXBUSD,0.01027,0.01061,0.00879,0.00879,32385750.0,310881.50963,1675
1652745600000,2022-05-17,STMXBUSD,0.0096,0.01038,0.00955,0.01028,28970029.0,289202.49748,2036
1652659200000,2022-05-16,STMXBUSD,0.01038,0.01038,0.00932,0.00958,13969487.0,136835.55827,994
1652572800000,2022-05-15,STMXBUSD,0.01006,0.01047,0.00917,0.01042,25322413.0,246434.284,1748
1652486400000,2022-05-14,STMXBUSD,0.00906,0.01035,0.00866,0.01006,20028702.0,184285.59491,1352
1652400000000,2022-05-13,STMXBUSD,0.00779,0.00963,0.0077,0.00898,21820337.0,199668.36516,1431
1652313600000,2022-05-12,STMXBUSD,0.00856,0.00983,0.00606,0.00789,29816807.0,229725.82212,1892
1652227200000,2022-05-11,STMXBUSD,0.01094,0.01134,0.00812,0.0085,38769777.0,384698.73359,2098
1652140800000,2022-05-10,STMXBUSD,0.01032,0.01199,0.01001,0.011,20981386.0,236196.17561,1215
1652054400000,2022-05-09,STMXBUSD,0.01321,0.01342,0.01026,0.01026,18618002.0,215683.27188,1336
1651968000000,2022-05-08,STMXBUSD,0.01352,0.01369,0.01283,0.01317,8369498.0,110617.23775,704
