https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LINA,Volume USDT,tradecount
1680825600000,2023-04-07,LINAUSDT,0.016579,0.017567,0.016,0.01647,2710804699.45,45424677.20200269,168611
1680739200000,2023-04-06,LINAUSDT,0.01454,0.019412,0.014338,0.016579,6602009641.169999,114413872.4202306,425476
1680652800000,2023-04-05,LINAUSDT,0.015617,0.0175,0.01439,0.014534,4047408039.89,63067003.80449985,256797
1680566400000,2023-04-04,LINAUSDT,0.012139,0.01673,0.01125,0.015619,6574398668.969999,95305653.89277533,393736
1680480000000,2023-04-03,LINAUSDT,0.010734,0.012584,0.010281,0.012133,2707424362.78,31505911.87418166,155487
1680393600000,2023-04-02,LINAUSDT,0.011244,0.011268,0.010455,0.010731,447241397.54,4854524.02926732,27063
1680307200000,2023-04-01,LINAUSDT,0.011349,0.011919,0.011002,0.011237,725999315.68,8301953.91534386,46391
1680220800000,2023-03-31,LINAUSDT,0.012214,0.0133,0.01133,0.01135,1305156085.0,15742184.37709021,88746
1680134400000,2023-03-30,LINAUSDT,0.011855,0.012837,0.011584,0.012214,1989829730.25,24034922.58453319,138573
1680048000000,2023-03-29,LINAUSDT,0.010383,0.012926,0.009915,0.011859,4739052518.64,55300522.63282455,313465
1679961600000,2023-03-28,LINAUSDT,0.009158,0.010572,0.008914,0.01039,821319859.92,7790948.96222073,67603
1679875200000,2023-03-27,LINAUSDT,0.010005,0.010005,0.008955,0.009159,784851996.44,7447952.53760746,59310
1679788800000,2023-03-26,LINAUSDT,0.009852,0.010198,0.009581,0.010004,685277621.85,6773395.6991086,47846
1679702400000,2023-03-25,LINAUSDT,0.010521,0.010578,0.00966,0.00985,420250748.53,4225623.24074951,32907
1679616000000,2023-03-24,LINAUSDT,0.011114,0.011581,0.010231,0.01052,748082498.33,8162178.73895641,56382
1679529600000,2023-03-23,LINAUSDT,0.011707,0.012088,0.010815,0.011106,1021020826.07,11512155.97381819,77261
1679443200000,2023-03-22,LINAUSDT,0.012157,0.0134,0.011253,0.011704,2176942637.15,26492535.80469832,161318
1679356800000,2023-03-21,LINAUSDT,0.01283,0.013748,0.011913,0.012153,2191388684.24,27780469.4250419,161026
1679270400000,2023-03-20,LINAUSDT,0.011299,0.0175,0.011195,0.01283,6397716899.129999,90354686.2946898,408542
1679184000000,2023-03-19,LINAUSDT,0.009139,0.01299,0.009028,0.0113,4860670175.88,53144069.16579959,274471
1679097600000,2023-03-18,LINAUSDT,0.008598,0.01045,0.008323,0.009142,1729934739.99,16128714.50083421,93921
1679011200000,2023-03-17,LINAUSDT,0.007625,0.008649,0.007508,0.008594,461892541.25,3723826.52605017,26846
1678924800000,2023-03-16,LINAUSDT,0.007642,0.007773,0.007436,0.007629,388535567.68,2967010.13150034,27997
1678838400000,2023-03-15,LINAUSDT,0.008468,0.008679,0.007417,0.007639,588703658.94,4767602.40165615,38908
1678752000000,2023-03-14,LINAUSDT,0.008127,0.008882,0.007804,0.008474,797246353.31,6662232.89369222,41935
1678665600000,2023-03-13,LINAUSDT,0.007533,0.008334,0.00723,0.008126,867934885.21,6700398.75705236,42462
1678579200000,2023-03-12,LINAUSDT,0.006745,0.00759,0.006497,0.00753,432437880.72,2976990.82857248,23492
1678492800000,2023-03-11,LINAUSDT,0.006949,0.007117,0.006265,0.00675,544731800.84,3639031.01622904,22942
1678406400000,2023-03-10,LINAUSDT,0.007202,0.007276,0.00647,0.00694,931326344.0,6386520.07158369,43765
1678320000000,2023-03-09,LINAUSDT,0.007836,0.008183,0.007065,0.007202,834110233.28,6455012.97477887,46810
1678233600000,2023-03-08,LINAUSDT,0.008286,0.008563,0.007644,0.007835,759101866.0,6205955.09752711,47110
1678147200000,2023-03-07,LINAUSDT,0.00853,0.00881,0.007901,0.00829,769166551.56,6431610.01183991,40607
1678060800000,2023-03-06,LINAUSDT,0.008347,0.008609,0.008083,0.008529,640507037.15,5356596.57227975,34845
1677974400000,2023-03-05,LINAUSDT,0.008248,0.008752,0.008129,0.008352,831417754.2,7055040.31976977,33925
1677888000000,2023-03-04,LINAUSDT,0.00886,0.009034,0.008043,0.008249,429938642.71,3644639.47150992,24868
1677801600000,2023-03-03,LINAUSDT,0.009876,0.009924,0.0082,0.008854,923503714.96,8173189.07138695,43810
1677715200000,2023-03-02,LINAUSDT,0.010404,0.010404,0.009557,0.009876,501117133.95,4936523.48873047,30260
1677628800000,2023-03-01,LINAUSDT,0.009928,0.010594,0.009878,0.010404,657300322.72,6744885.53488662,34479
1677542400000,2023-02-28,LINAUSDT,0.0107,0.01079,0.009879,0.009912,764163511.45,7908043.76729906,41106
1677456000000,2023-02-27,LINAUSDT,0.011389,0.011571,0.010543,0.010702,750585331.46,8343798.99536553,48455
1677369600000,2023-02-26,LINAUSDT,0.011592,0.011729,0.010953,0.011398,479725994.0,5438668.07457726,35740
1677283200000,2023-02-25,LINAUSDT,0.011852,0.01249,0.011284,0.01159,819130593.8,9716810.6424004,60880
1677196800000,2023-02-24,LINAUSDT,0.012385,0.013431,0.01148,0.011854,1482171562.41,18324258.90289499,106621
1677110400000,2023-02-23,LINAUSDT,0.013014,0.013112,0.011927,0.012379,1133192715.52,14055309.33655951,74501
1677024000000,2023-02-22,LINAUSDT,0.012539,0.013942,0.011812,0.013013,2989816366.69,38515190.14072365,195133
1676937600000,2023-02-21,LINAUSDT,0.008914,0.01758,0.008772,0.012548,11423382985.82,153770962.64700472,648875
1676851200000,2023-02-20,LINAUSDT,0.008226,0.009145,0.008,0.008925,853407396.25,7322851.92176576,44911
1676764800000,2023-02-19,LINAUSDT,0.007965,0.008419,0.007889,0.008248,255414137.37,2090282.96988221,14896
1676678400000,2023-02-18,LINAUSDT,0.008038,0.00822,0.007823,0.007962,124622961.92,997463.66921375,9544
1676592000000,2023-02-17,LINAUSDT,0.007616,0.008116,0.007571,0.008047,237687758.93,1896031.94099532,17328
1676505600000,2023-02-16,LINAUSDT,0.007869,0.008191,0.007544,0.007605,261954036.47,2079833.31774048,18601
1676419200000,2023-02-15,LINAUSDT,0.007244,0.007887,0.007135,0.007868,206157231.72,1537901.54708769,16235
1676332800000,2023-02-14,LINAUSDT,0.006905,0.007255,0.00673,0.007243,227602445.59,1595555.08467761,15300
1676246400000,2023-02-13,LINAUSDT,0.00732,0.007353,0.006594,0.006911,265316521.56,1833077.95297755,17714
1676160000000,2023-02-12,LINAUSDT,0.007351,0.007607,0.007169,0.007317,221865337.41,1642495.70904634,13899
1676073600000,2023-02-11,LINAUSDT,0.007161,0.007366,0.007111,0.00735,157525912.29,1140773.87207938,11593
1675987200000,2023-02-10,LINAUSDT,0.007352,0.007425,0.00704,0.007163,168202626.22,1212556.93194155,12187
1675900800000,2023-02-09,LINAUSDT,0.008216,0.008421,0.007128,0.007346,273653996.18,2164211.2476439,19259
1675814400000,2023-02-08,LINAUSDT,0.008543,0.008671,0.007925,0.008214,219426986.83,1824743.60603672,15334
1675728000000,2023-02-07,LINAUSDT,0.007529,0.008629,0.007508,0.00853,467690796.93,3841469.34344201,26712
1675641600000,2023-02-06,LINAUSDT,0.00763,0.007904,0.007384,0.007529,217382786.75,1674822.57932601,16104
1675555200000,2023-02-05,LINAUSDT,0.007801,0.007997,0.007322,0.00763,259401309.83,1988726.45458019,13155
1675468800000,2023-02-04,LINAUSDT,0.007717,0.00796,0.00765,0.0078,126632638.69,989657.41846047,8545
1675382400000,2023-02-03,LINAUSDT,0.007552,0.007763,0.007459,0.007717,197135640.74,1502065.20685524,11161
1675296000000,2023-02-02,LINAUSDT,0.007492,0.007919,0.007445,0.007542,240152892.57,1840768.37918312,13920
1675209600000,2023-02-01,LINAUSDT,0.007263,0.007548,0.00683,0.007486,404846273.73,2899493.00706208,22917
1675123200000,2023-01-31,LINAUSDT,0.007118,0.00738,0.007037,0.007258,209753811.65,1512967.82539736,13421
1675036800000,2023-01-30,LINAUSDT,0.007709,0.007852,0.006969,0.007113,360786997.39,2684539.6378943,17427
1674950400000,2023-01-29,LINAUSDT,0.007343,0.00778,0.007303,0.007707,241380035.99,1814439.43944154,11213
1674864000000,2023-01-28,LINAUSDT,0.007672,0.007751,0.007259,0.007344,194416496.35,1459708.79296206,10873
1674777600000,2023-01-27,LINAUSDT,0.00773,0.007798,0.007472,0.007668,230148584.01,1764153.3384215,14134
1674691200000,2023-01-26,LINAUSDT,0.007508,0.008002,0.007383,0.007733,463788776.16,3584984.3566775,24003
1674604800000,2023-01-25,LINAUSDT,0.007291,0.007656,0.007,0.007492,680547858.35,5019485.10759285,34055
1674518400000,2023-01-24,LINAUSDT,0.00718,0.007525,0.006932,0.007286,347430641.21,2527119.49443075,15600
1674432000000,2023-01-23,LINAUSDT,0.007198,0.007524,0.00705,0.007174,300964176.89,2194542.87282066,16347
1674345600000,2023-01-22,LINAUSDT,0.006759,0.007352,0.006701,0.007199,586903125.36,4139905.62236913,29676
1674259200000,2023-01-21,LINAUSDT,0.006664,0.007084,0.00658,0.006759,690605310.36,4717908.1715379,34457
1674172800000,2023-01-20,LINAUSDT,0.00589,0.006736,0.005828,0.006666,352490553.48,2173511.95446345,18436
1674086400000,2023-01-19,LINAUSDT,0.005815,0.005979,0.005688,0.005892,316575626.21,1845690.84469893,15884
1674000000000,2023-01-18,LINAUSDT,0.006399,0.006701,0.005782,0.005814,474573448.42,3000675.23174296,24642
1673913600000,2023-01-17,LINAUSDT,0.006492,0.006628,0.006373,0.006411,173640740.32,1132856.70488797,9967
1673827200000,2023-01-16,LINAUSDT,0.006498,0.006862,0.006399,0.006504,387153406.18,2564956.40760444,21591
1673740800000,2023-01-15,LINAUSDT,0.006424,0.00666,0.006257,0.0065,430882638.41,2776903.92578954,21966
1673654400000,2023-01-14,LINAUSDT,0.006131,0.006585,0.006034,0.006413,402275013.31,2543476.81946534,22508
1673568000000,2023-01-13,LINAUSDT,0.005878,0.00616,0.005778,0.006135,276204044.79,1643148.77139945,15118
1673481600000,2023-01-12,LINAUSDT,0.005685,0.005917,0.005518,0.005878,286891447.91,1644833.64287564,15743
1673395200000,2023-01-11,LINAUSDT,0.005663,0.005748,0.005419,0.005682,193725457.61,1079121.5710069,11445
1673308800000,2023-01-10,LINAUSDT,0.005629,0.005793,0.00552,0.005664,159037404.5,903071.28333362,8569
1673222400000,2023-01-09,LINAUSDT,0.005448,0.005808,0.00544,0.005626,252475800.13,1421991.11518176,12413
1673136000000,2023-01-08,LINAUSDT,0.005182,0.005476,0.00512,0.005454,183454559.97,968357.00627743,7848
1673049600000,2023-01-07,LINAUSDT,0.005286,0.005354,0.005173,0.005174,160156779.48,842512.4716405,6596
1672963200000,2023-01-06,LINAUSDT,0.005073,0.005304,0.004942,0.005267,285881875.44,1453978.7384163,9018
1672876800000,2023-01-05,LINAUSDT,0.005203,0.005268,0.005041,0.005075,255672875.82,1318028.77012168,9376
1672790400000,2023-01-04,LINAUSDT,0.005047,0.005256,0.005032,0.005203,489525408.17,2532688.20889013,16959
1672704000000,2023-01-03,LINAUSDT,0.00502,0.005167,0.004963,0.005047,183390036.57,927650.57012923,5859
1672617600000,2023-01-02,LINAUSDT,0.005009,0.005122,0.004909,0.005022,203881299.5,1026531.44897034,5004
1672531200000,2023-01-01,LINAUSDT,0.004893,0.005055,0.004853,0.005008,75172752.82,372524.20189763,2349
1672444800000,2022-12-31,LINAUSDT,0.004843,0.004952,0.004819,0.004888,87532232.59,427575.63372768,2566
1672358400000,2022-12-30,LINAUSDT,0.004889,0.004889,0.004672,0.004844,156637806.44,750335.13490608,5415
1672272000000,2022-12-29,LINAUSDT,0.004957,0.005025,0.004717,0.004881,208751853.4,1019753.53115637,7288
1672185600000,2022-12-28,LINAUSDT,0.005036,0.005083,0.004822,0.004955,151242686.11,750939.70907442,5971
1672099200000,2022-12-27,LINAUSDT,0.005242,0.00528,0.004993,0.005036,187200139.31,957766.69441632,5793
1672012800000,2022-12-26,LINAUSDT,0.005255,0.005305,0.005189,0.005242,145558970.81,763400.52260257,4213
1671926400000,2022-12-25,LINAUSDT,0.005244,0.005271,0.005161,0.005252,57276576.02,298858.65979092,2916
1671840000000,2022-12-24,LINAUSDT,0.005258,0.005344,0.005209,0.005243,62240065.88,327711.30323495,3181
1671753600000,2022-12-23,LINAUSDT,0.00527,0.005299,0.005197,0.005255,117185689.12,613790.31383493,5175
1671667200000,2022-12-22,LINAUSDT,0.005265,0.00531,0.005085,0.005266,98606513.25,512177.21295175,4771
1671580800000,2022-12-21,LINAUSDT,0.005308,0.005308,0.005116,0.005271,131696572.5,687363.27714357,5604
1671494400000,2022-12-20,LINAUSDT,0.004992,0.005375,0.004975,0.005308,195976205.35,1021964.9229443,8920
1671408000000,2022-12-19,LINAUSDT,0.005371,0.005458,0.004871,0.004987,232966804.17,1221451.42597594,10562
1671321600000,2022-12-18,LINAUSDT,0.005403,0.005502,0.005333,0.005369,165190600.71,893728.60862196,6187
1671235200000,2022-12-17,LINAUSDT,0.005423,0.005459,0.005218,0.005398,310317051.89,1653022.36714933,10629
1671148800000,2022-12-16,LINAUSDT,0.006104,0.006269,0.005321,0.00542,430747807.34,2543694.93191175,16306
1671062400000,2022-12-15,LINAUSDT,0.006121,0.00621,0.00593,0.006102,257022678.74,1566276.41788531,10050
1670976000000,2022-12-14,LINAUSDT,0.0061,0.00628,0.005882,0.006132,226910893.28,1391076.79854223,8113
1670889600000,2022-12-13,LINAUSDT,0.00608,0.00617,0.00576,0.00609,157787795.25,942013.2720505,5964
1670803200000,2022-12-12,LINAUSDT,0.00618,0.00618,0.00593,0.00607,109288818.23,659534.6548167,4176
1670716800000,2022-12-11,LINAUSDT,0.00631,0.00635,0.00617,0.00618,73496964.63,462737.4917362,2774
1670630400000,2022-12-10,LINAUSDT,0.00618,0.00636,0.00617,0.00631,102369744.87,645098.167687,4599
1670544000000,2022-12-09,LINAUSDT,0.0062,0.00636,0.00612,0.00618,123276791.67,769028.6648512,4300
1670457600000,2022-12-08,LINAUSDT,0.00609,0.00622,0.00602,0.0062,148946464.96,913068.0434046,4757
1670371200000,2022-12-07,LINAUSDT,0.00638,0.00641,0.00597,0.00608,236045073.99,1455016.0387643,6724
1670284800000,2022-12-06,LINAUSDT,0.00642,0.0066,0.00627,0.00636,213696639.3,1370039.2087288,7666
1670198400000,2022-12-05,LINAUSDT,0.00649,0.00662,0.00631,0.00641,168645044.59,1090195.131534,5864
1670112000000,2022-12-04,LINAUSDT,0.00631,0.00658,0.00629,0.00649,133626464.5,860054.730508,5494
1670025600000,2022-12-03,LINAUSDT,0.00647,0.00666,0.0063,0.00631,198320291.11,1284997.9904082,7055
1669939200000,2022-12-02,LINAUSDT,0.00622,0.00647,0.00609,0.00647,197297791.09,1239233.7241333,7770
1669852800000,2022-12-01,LINAUSDT,0.00629,0.00644,0.00609,0.00621,242938300.32,1522576.5038811,9216
1669766400000,2022-11-30,LINAUSDT,0.00618,0.00645,0.00617,0.00629,245719337.01,1547211.989561,9173
1669680000000,2022-11-29,LINAUSDT,0.00602,0.00644,0.00596,0.00617,168357656.67,1041976.6599754,7506
1669593600000,2022-11-28,LINAUSDT,0.00603,0.00613,0.00582,0.00603,165523327.07,985264.0609626,6858
1669507200000,2022-11-27,LINAUSDT,0.00598,0.00633,0.00597,0.00603,123839399.23,760981.5346683,5199
1669420800000,2022-11-26,LINAUSDT,0.00598,0.00617,0.00591,0.00598,146721575.29,885377.1935415,4666
1669334400000,2022-11-25,LINAUSDT,0.00591,0.00606,0.00577,0.00597,177557066.16,1047999.3780447,5831
1669248000000,2022-11-24,LINAUSDT,0.00609,0.00629,0.00588,0.00591,241148063.13,1454907.4810852,7962
1669161600000,2022-11-23,LINAUSDT,0.00577,0.00608,0.00571,0.00608,228282983.44,1353610.1916178,8052
1669075200000,2022-11-22,LINAUSDT,0.0056,0.00581,0.00528,0.00577,205738550.15,1146357.4870214,7956
1668988800000,2022-11-21,LINAUSDT,0.00571,0.0058,0.00535,0.00561,261420574.55,1462277.6061789,10204
1668902400000,2022-11-20,LINAUSDT,0.00604,0.00619,0.00568,0.00572,208143941.43,1246663.4156062,8140
1668816000000,2022-11-19,LINAUSDT,0.00592,0.00605,0.0058,0.00604,132970800.36,786710.2334571,5854
1668729600000,2022-11-18,LINAUSDT,0.00602,0.00618,0.00587,0.00592,129106788.08,780421.2202509,7088
1668643200000,2022-11-17,LINAUSDT,0.00601,0.00613,0.00593,0.00602,149949279.76,907192.9345356,6253
1668556800000,2022-11-16,LINAUSDT,0.0063,0.00641,0.00594,0.00601,230573748.85,1419971.144121,9501
1668470400000,2022-11-15,LINAUSDT,0.0061,0.00664,0.00607,0.0063,282562274.13,1788742.4230034,10912
1668384000000,2022-11-14,LINAUSDT,0.0062,0.00645,0.00575,0.0061,681747642.76,4157079.2571423,23725
1668297600000,2022-11-13,LINAUSDT,0.00596,0.00628,0.00575,0.00622,451117999.65,2738384.5634191,14069
1668211200000,2022-11-12,LINAUSDT,0.00631,0.00631,0.00575,0.00597,247672099.93,1492071.0439432,9496
1668124800000,2022-11-11,LINAUSDT,0.00655,0.00663,0.00591,0.00629,273876232.38,1723113.5027391,8884
1668038400000,2022-11-10,LINAUSDT,0.00551,0.00667,0.00543,0.00653,657918508.56,4035128.1026276,21506
1667952000000,2022-11-09,LINAUSDT,0.00696,0.00703,0.00534,0.00553,623788172.34,3952940.3747192,25094
1667865600000,2022-11-08,LINAUSDT,0.00842,0.00855,0.00616,0.00696,566565024.19,4347033.3851321,26051
1667779200000,2022-11-07,LINAUSDT,0.00843,0.00882,0.00823,0.00842,362050176.52,3100779.5158502,15993
1667692800000,2022-11-06,LINAUSDT,0.00906,0.00917,0.00842,0.00844,367140029.99,3255060.7008526,14123
1667606400000,2022-11-05,LINAUSDT,0.00963,0.00984,0.00873,0.00906,478364940.38,4465139.6875337,18526
1667520000000,2022-11-04,LINAUSDT,0.00921,0.00997,0.00886,0.00964,819428330.36,7633053.1302172,30880
1667433600000,2022-11-03,LINAUSDT,0.0082,0.00952,0.0081,0.00921,1712005218.24,15325382.6739636,60263
1667347200000,2022-11-02,LINAUSDT,0.00769,0.0085,0.00754,0.00821,560791560.63,4434203.4749646,21126
1667260800000,2022-11-01,LINAUSDT,0.00807,0.00817,0.00768,0.00769,194304962.67,1540685.5089609,8114
1667174400000,2022-10-31,LINAUSDT,0.00804,0.00822,0.00787,0.00806,286255242.06,2306341.0549582,11324
1667088000000,2022-10-30,LINAUSDT,0.00835,0.00883,0.00799,0.00804,328005425.86,2777503.8193016,13035
1667001600000,2022-10-29,LINAUSDT,0.00841,0.00869,0.00824,0.00835,309074285.25,2627789.5727848,12544
1666915200000,2022-10-28,LINAUSDT,0.00803,0.0085,0.00795,0.0084,294812208.38,2415176.7636422,10913
1666828800000,2022-10-27,LINAUSDT,0.00806,0.00838,0.00791,0.00803,325468213.07,2639556.3885778,11745
1666742400000,2022-10-26,LINAUSDT,0.00777,0.00821,0.00777,0.00807,285550541.2,2288703.1480027,10678
1666656000000,2022-10-25,LINAUSDT,0.00761,0.0079,0.00742,0.00778,323053621.16,2475918.2467647,12033
1666569600000,2022-10-24,LINAUSDT,0.00758,0.00772,0.00746,0.00761,181534459.11,1376759.9418936,7553
1666483200000,2022-10-23,LINAUSDT,0.00765,0.00766,0.00725,0.00757,200959149.83,1494105.9340623,7465
1666396800000,2022-10-22,LINAUSDT,0.0075,0.00769,0.00745,0.00765,207127830.97,1569724.7215925,7474
1666310400000,2022-10-21,LINAUSDT,0.00738,0.00754,0.00695,0.0075,460237231.99,3355364.8642378,15389
1666224000000,2022-10-20,LINAUSDT,0.00709,0.00786,0.00705,0.00738,774966527.86,5801465.9164294,24261
1666137600000,2022-10-19,LINAUSDT,0.00747,0.00751,0.007,0.00709,228281681.55,1652291.2139176,9001
1666051200000,2022-10-18,LINAUSDT,0.00766,0.00781,0.0073,0.00745,354698142.65,2674267.1261784,13671
1665964800000,2022-10-17,LINAUSDT,0.00734,0.00769,0.00729,0.00766,207213920.55,1547190.6080321,8503
1665878400000,2022-10-16,LINAUSDT,0.00719,0.00755,0.00717,0.00734,270822638.63,1984225.3675362,10282
1665792000000,2022-10-15,LINAUSDT,0.00706,0.0074,0.00699,0.0072,159296749.26,1146469.2311949,5816
1665705600000,2022-10-14,LINAUSDT,0.00718,0.00746,0.00697,0.00707,201890721.12,1464004.6049144,7368
1665619200000,2022-10-13,LINAUSDT,0.00731,0.00731,0.00672,0.00719,292699583.85,2045773.2748342,12871
1665532800000,2022-10-12,LINAUSDT,0.00728,0.00758,0.00726,0.00731,103158077.71,763592.7623679,4216
1665446400000,2022-10-11,LINAUSDT,0.00746,0.00758,0.00719,0.00728,227996523.72,1689082.3747435,8507
1665360000000,2022-10-10,LINAUSDT,0.00813,0.00824,0.00741,0.00745,288812701.9,2259053.2632404,9887
1665273600000,2022-10-09,LINAUSDT,0.00832,0.00854,0.00805,0.00813,274549151.8,2271293.5720399,9254
1665187200000,2022-10-08,LINAUSDT,0.00882,0.00894,0.00829,0.00832,222087756.5,1916945.5586709,8892
1665100800000,2022-10-07,LINAUSDT,0.00948,0.00962,0.00877,0.00882,507932114.36,4674463.1541859,20376
1665014400000,2022-10-06,LINAUSDT,0.00921,0.00968,0.00895,0.00949,609713053.77,5657081.7425076,26760
1664928000000,2022-10-05,LINAUSDT,0.00851,0.00978,0.00844,0.00922,1300313989.05,11808926.3246298,51242
1664841600000,2022-10-04,LINAUSDT,0.00876,0.00898,0.00835,0.00851,579027767.49,4992202.2817079,23180
1664755200000,2022-10-03,LINAUSDT,0.00768,0.009,0.00757,0.00877,2009534478.31,16802596.6297183,61966
1664668800000,2022-10-02,LINAUSDT,0.0073,0.00809,0.0071,0.00767,1089208333.21,8353352.3336961,32757
1664582400000,2022-10-01,LINAUSDT,0.00733,0.00779,0.00731,0.00731,238766698.61,1796993.1593524,7664
1664496000000,2022-09-30,LINAUSDT,0.00743,0.00757,0.00727,0.00732,367660598.34,2727039.0780091,11484
1664409600000,2022-09-29,LINAUSDT,0.00734,0.00743,0.00699,0.00742,233175455.46,1674553.5105189,9118
1664323200000,2022-09-28,LINAUSDT,0.00714,0.00744,0.00675,0.00733,292280758.24,2059458.9311242,10689
1664236800000,2022-09-27,LINAUSDT,0.00702,0.00747,0.007,0.00714,273142011.94,1983063.1383332,8997
1664150400000,2022-09-26,LINAUSDT,0.00681,0.00702,0.00665,0.00701,251253315.94,1726994.8774075,8753
1664064000000,2022-09-25,LINAUSDT,0.00698,0.00716,0.00672,0.00681,140260841.57,975221.3168804,5693
1663977600000,2022-09-24,LINAUSDT,0.00714,0.00738,0.00696,0.00698,225723820.2,1625139.6806588,8290
1663891200000,2022-09-23,LINAUSDT,0.00722,0.00736,0.0068,0.00714,301108605.67,2135592.0300483,11285
1663804800000,2022-09-22,LINAUSDT,0.00693,0.0073,0.00693,0.00722,192523430.22,1376973.8850491,6755
1663718400000,2022-09-21,LINAUSDT,0.00705,0.00756,0.00684,0.00693,390647628.89,2780029.5124331,13314
1663632000000,2022-09-20,LINAUSDT,0.00723,0.00729,0.00687,0.00707,350042703.5,2479291.7807435,10674
1663545600000,2022-09-19,LINAUSDT,0.00697,0.00732,0.00674,0.00723,286007771.49,1997955.845428,10982
1663459200000,2022-09-18,LINAUSDT,0.00781,0.00799,0.00654,0.00698,260245203.87,1912986.9843347,9589
1663372800000,2022-09-17,LINAUSDT,0.00768,0.00788,0.00767,0.00781,87746346.16,684232.8441281,3332
1663286400000,2022-09-16,LINAUSDT,0.00765,0.00769,0.00744,0.00767,199650887.42,1513643.0627482,8198
1663200000000,2022-09-15,LINAUSDT,0.008,0.00803,0.00751,0.00764,284458560.18,2210332.8214226,12363
1663113600000,2022-09-14,LINAUSDT,0.00796,0.00812,0.00773,0.00799,219774492.55,1743154.2631251,9876
1663027200000,2022-09-13,LINAUSDT,0.00871,0.00871,0.00791,0.00796,430497629.46,3585221.2288204,17370
1662940800000,2022-09-12,LINAUSDT,0.00864,0.0094,0.00847,0.00869,569487372.02,5055607.7109806,24804
1662854400000,2022-09-11,LINAUSDT,0.00865,0.00883,0.00844,0.00865,169911328.52,1469723.1832651,6598
1662768000000,2022-09-10,LINAUSDT,0.00872,0.0089,0.00856,0.00866,231508155.64,2013769.1584196,7956
1662681600000,2022-09-09,LINAUSDT,0.00805,0.00889,0.00802,0.00872,231677435.37,1974212.6771574,9835
1662595200000,2022-09-08,LINAUSDT,0.00794,0.0081,0.00775,0.00804,181723843.26,1442740.303052,7416
1662508800000,2022-09-07,LINAUSDT,0.00754,0.00801,0.00741,0.00793,229700001.48,1767510.5628242,9817
1662422400000,2022-09-06,LINAUSDT,0.00854,0.00868,0.00752,0.00753,274958551.77,2238695.7241575,12348
1662336000000,2022-09-05,LINAUSDT,0.00835,0.00861,0.00802,0.00855,173119866.76,1428638.7483605,8259
1662249600000,2022-09-04,LINAUSDT,0.00805,0.00837,0.00805,0.00835,107502494.78,884946.4422279,5989
1662163200000,2022-09-03,LINAUSDT,0.00814,0.00815,0.00792,0.00805,88897811.56,713872.6013192,4176
1662076800000,2022-09-02,LINAUSDT,0.00808,0.00846,0.00797,0.00815,159389426.97,1306600.8928977,8315
1661990400000,2022-09-01,LINAUSDT,0.00801,0.00812,0.00774,0.00808,168413359.4,1338107.1434568,7965
1661904000000,2022-08-31,LINAUSDT,0.00804,0.00839,0.00796,0.00801,184340861.26,1506460.793023,9434
1661817600000,2022-08-30,LINAUSDT,0.0081,0.00838,0.00778,0.00804,240718610.01,1954058.3845541,11228
1661731200000,2022-08-29,LINAUSDT,0.00752,0.00816,0.00743,0.00809,234528376.17,1811426.6945535,10147
1661644800000,2022-08-28,LINAUSDT,0.00789,0.008,0.00747,0.00752,184478470.19,1445951.1085226,8787
1661558400000,2022-08-27,LINAUSDT,0.00784,0.00807,0.00776,0.00789,164162148.6,1297227.7005305,6774
1661472000000,2022-08-26,LINAUSDT,0.00875,0.00898,0.00775,0.00784,339372933.75,2884235.2771403,16218
1661385600000,2022-08-25,LINAUSDT,0.0086,0.00896,0.00859,0.00876,169570431.99,1488997.4008875,9071
1661299200000,2022-08-24,LINAUSDT,0.00863,0.00894,0.00839,0.0086,318766696.08,2760339.1424579,12040
1661212800000,2022-08-23,LINAUSDT,0.00831,0.00865,0.00801,0.00862,156392131.6,1309018.2364069,7824
1661126400000,2022-08-22,LINAUSDT,0.00843,0.00843,0.00784,0.0083,155258450.01,1266319.666974,8553
1661040000000,2022-08-21,LINAUSDT,0.00806,0.00879,0.00803,0.00843,254635812.77,2122360.8182528,12383
1660953600000,2022-08-20,LINAUSDT,0.00812,0.0085,0.00779,0.00806,210917559.95,1728274.7283807,11324
1660867200000,2022-08-19,LINAUSDT,0.009,0.00912,0.008,0.00811,420622385.24,3568105.1177034,21822
1660780800000,2022-08-18,LINAUSDT,0.00963,0.00991,0.00891,0.00899,222796953.34,2130496.2401238,12582
1660694400000,2022-08-17,LINAUSDT,0.01016,0.01062,0.00936,0.00962,260481568.26,2600083.540441,13686
1660608000000,2022-08-16,LINAUSDT,0.01032,0.01058,0.00999,0.01016,259690820.1,2672615.4939049,12418
1660521600000,2022-08-15,LINAUSDT,0.01062,0.01103,0.01013,0.0103,233413099.77,2467228.7745647,11782
1660435200000,2022-08-14,LINAUSDT,0.01102,0.01139,0.01055,0.01061,244797086.74,2696534.4049938,12150
1660348800000,2022-08-13,LINAUSDT,0.01112,0.01183,0.01086,0.01104,302874746.44,3420112.9960232,15497
1660262400000,2022-08-12,LINAUSDT,0.0109,0.0113,0.01058,0.01112,296243524.26,3232124.381699,15878
1660176000000,2022-08-11,LINAUSDT,0.01059,0.01195,0.01054,0.0109,768719354.89,8535007.3607925,38987
